word,count
house,133.33333333333331
love,74.07407407407408
ona,70.37037037037037
heart,37.03703703703704
ideas,37.03703703703704
gonna,37.03703703703704
ever,29.629629629629626
near,29.629629629629626
moon,29.629629629629626
young,22.22222222222222
never,22.22222222222222
would,22.22222222222222
kiss,22.22222222222222
eyes,22.22222222222222
outta,22.22222222222222
blue,22.22222222222222
saying,22.22222222222222
made,22.22222222222222
one,18.51851851851852
need,18.51851851851852
come,18.51851851851852
life,18.51851851851852
touch,18.51851851851852
dreams,18.51851851851852
night,18.51851851851852
right,18.51851851851852
,14.814814814814813
dee,14.814814814814813
high,14.814814814814813
want,14.814814814814813
may,14.814814814814813
man,14.814814814814813
still,14.814814814814813
idea,14.814814814814813
year,14.814814814814813
paradise,14.814814814814813
care,14.814814814814813
turn,14.814814814814813
take,14.814814814814813
pair,14.814814814814813
get,14.814814814814813
loveliest,14.814814814814813
sweet,14.814814814814813
around,14.814814814814813
know,14.814814814814813
ruled,14.814814814814813
back,14.814814814814813
dear,14.814814814814813
bottom,14.814814814814813
everything,14.814814814814813
apologize,14.814814814814813
go,11.11111111111111
heaven,11.11111111111111
love's,11.11111111111111
that's,11.11111111111111
years,11.11111111111111
day,11.11111111111111
way,11.11111111111111
ran,11.11111111111111
turned,11.11111111111111
say,11.11111111111111
torment,11.11111111111111
plan,11.11111111111111
bright,11.11111111111111
much,11.11111111111111
devil's,11.11111111111111
yet,11.11111111111111
fate,11.11111111111111
shine,11.11111111111111
we're,11.11111111111111
music,11.11111111111111
true,11.11111111111111
friends,11.11111111111111
scold,7.4074074074074066
smile,7.4074074074074066
worth,7.4074074074074066
far,7.4074074074074066
we'll,7.4074074074074066
sand,7.4074074074074066
someday,7.4074074074074066
sun,7.4074074074074066
falling,7.4074074074074066
filled,7.4074074074074066
told,7.4074074074074066
along,7.4074074074074066
box,7.4074074074074066
great,7.4074074074074066
faint,7.4074074074074066
arms,7.4074074074074066
live,7.4074074074074066
call,7.4074074074074066
eternally,7.4074074074074066
hold,7.4074074074074066
town,7.4074074074074066
word,7.4074074074074066
recall,7.4074074074074066
give,7.4074074074074066
trill,7.4074074074074066
thing,7.4074074074074066
tweedlee,7.4074074074074066
beach,7.4074074074074066
birthday,7.4074074074074066
light,7.4074074074074066
soon,7.4074074074074066
handinhand,7.4074074074074066
you've,7.4074074074074066
always,7.4074074074074066
eh,7.4074074074074066
hadn't,7.4074074074074066
drifting,7.4074074074074066
forgive,7.4074074074074066
starts,7.4074074074074066
could,7.4074074074074066
think,7.4074074074074066
you're,7.4074074074074066
wonderful,7.4074074074074066
took,7.4074074074074066
king,7.4074074074074066
showed,7.4074074074074066
matter,7.4074074074074066
bowed,7.4074074074074066
dancing,7.4074074074074066
wandered,7.4074074074074066
though,7.4074074074074066
knew,7.4074074074074066
you'll,7.4074074074074066
inspire,7.4074074074074066
discovered,7.4074074074074066
earth,7.4074074074074066
darkest,7.4074074074074066
find,7.4074074074074066
hope,7.4074074074074066
beat,7.4074074074074066
set,7.4074074074074066
horns,7.4074074074074066
goodnight,7.4074074074074066
seal,7.4074074074074066
wonder,7.4074074074074066
closer,7.4074074074074066
said,7.4074074074074066
finger,7.4074074074074066
cop,7.4074074074074066
whole,7.4074074074074066
devil,7.4074074074074066
it's,7.4074074074074066
lovely,7.4074074074074066
fire,7.4074074074074066
child,7.4074074074074066
last,7.4074074074074066
dangerously,7.4074074074074066
rid,7.4074074074074066
things,7.4074074074074066
romance,7.4074074074074066
slave,7.4074074074074066
hand,7.4074074074074066
tune,7.4074074074074066
breeze,7.4074074074074066
humbly,7.4074074074074066
flee,7.4074074074074066
big,7.4074074074074066
world,7.4074074074074066
dare,7.4074074074074066
desire,7.4074074074074066
candy,7.4074074074074066
old,7.4074074074074066
crowd,7.4074074074074066
born,7.4074074074074066
linger,7.4074074074074066
burning,7.4074074074074066
they're,7.4074074074074066
worthwhile,7.4074074074074066
ah,7.4074074074074066
kisses,7.4074074074074066
kissed,7.4074074074074066
fill,7.4074074074074066
hollered,7.4074074074074066
kinda,7.4074074074074066
land,7.4074074074074066
walked,7.4074074074074066
caused,3.7037037037037033
windowsill,3.7037037037037033
sorry,3.7037037037037033
heartaches,3.7037037037037033
jezebel,3.7037037037037033
song,3.7037037037037033
rhyme,3.7037037037037033
every,3.7037037037037033
figs,3.7037037037037033
fall,3.7037037037037033
wooden,3.7037037037037033
peeps,3.7037037037037033
handout,3.7037037037037033
try,3.7037037037037033
guy,3.7037037037037033
street,3.7037037037037033
picked,3.7037037037037033
even,3.7037037037037033
got,3.7037037037037033
let,3.7037037037037033
alone,3.7037037037037033
cakes,3.7037037037037033
leaving,3.7037037037037033
i'd,3.7037037037037033
survey,3.7037037037037033
i'm,3.7037037037037033
tralala,3.7037037037037033
apple,3.7037037037037033
moral,3.7037037037037033
glance,3.7037037037037033
singing,3.7037037037037033
'round,3.7037037037037033
tell,3.7037037037037033
door,3.7037037037037033
ooh,3.7037037037037033
known,3.7037037037037033
must,3.7037037037037033
heard,3.7037037037037033
oh,3.7037037037037033
meet,3.7037037037037033
bird's,3.7037037037037033
end,3.7037037037037033
gate,3.7037037037037033
tried,3.7037037037037033
charms,3.7037037037037033
sunny,3.7037037037037033
advice,3.7037037037037033
anytime,3.7037037037037033
st,3.7037037037037033
goodbye,3.7037037037037033
